id,gps_height,longitude,latitude,basin,region,region_code,district_code,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,management,payment,water_quality,quantity,source,waterpoint_type,year_rec,month_rec,age
26606,1457,34.72367181,-2.38570696,Lake Victoria,Mara,20,2,other,300.0,False,Other,True,1994,submersible,other,unknown,salty,enough,machine dbh,other,2013,3,19
46533,1363,34.84899625,-8.56495769,Rufiji,Iringa,11,2,other,243.0,True,WUA,True,2008,gravity,wua,pay annually,soft,enough,spring,communal standpipe,2011,3,3
32950,94,38.94132525,-6.5136861,Wami / Ruvu,Pwani,6,1,other,30.0,True,Company,True,2009,submersible,private operator,pay per bucket,soft,enough,river,communal standpipe,2011,3,2
59127,836,37.43351253,-3.37380816,Pangani,Kilimanjaro,3,4,rural,30.0,True,Water Board,True,2008,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2013,5,5
68801,861,32.31727665,-5.1006188,Lake Tanganyika,Tabora,14,4,other,132.0,True,VWC,True,2005,other,vwc,never pay,soft,seasonal,shallow well,other,2012,10,7
21924,642,33.7775658,-9.58177263,Lake Nyasa,Mbeya,12,3,other,180.0,True,Water authority,True,1977,gravity,water authority,pay monthly,soft,insufficient,spring,communal standpipe,2011,7,34
40151,921,35.855205,-10.56684084,Rufiji,Ruvuma,10,5,other,250.0,True,WUG,False,1993,swn 80,wug,pay annually,soft,insufficient,shallow well,hand pump,2013,2,20
25393,2191,31.8258768,-8.05367812,Lake Rukwa,Rukwa,15,2,rural,250.0,True,VWC,True,1982,gravity,vwc,never pay,soft,enough,river,other,2011,8,29
66761,743,33.18594887,-4.33095505,Lake Tanganyika,Tabora,14,1,other,182.0,False,VWC,False,2010,nira/tanira,vwc,never pay,soft,seasonal,shallow well,hand pump,2013,2,3
24637,191,33.46538591,-2.63407299,Lake Victoria,Mwanza,19,2,other,229.0,True,VWC,False,1986,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,8,25
36937,1392,34.56371354,-8.90495383,Rufiji,Iringa,11,4,other,52.0,True,WUA,True,1978,gravity,wua,pay when scheme fails,soft,enough,river,communal standpipe,2011,1,33
68907,94,39.77184424,-7.82632075,Rufiji,Pwani,6,6,other,500.0,True,VWC,False,2003,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,2011,2,8
13475,1387,37.52712295,-3.28690051,Pangani,Kilimanjaro,3,4,rural,1.0,False,VWC,True,1972,gravity,vwc,never pay,soft,enough,spring,other,2013,3,41
22882,62,39.12656128,-8.54002459,Ruvuma / Southern Coast,Lindi,80,13,other,270.0,True,unknown,True,1985,other,vwc,never pay,salty,enough,shallow well,other,2013,2,28
55068,56,33.24487860139598,-3.491473498386441,Lake Victoria,Shinyanga,17,1,other,182.0,True,Parastatal,False,2010,nira/tanira,parastatal,never pay,soft,enough,shallow well,hand pump,2013,1,3
9498,1270,30.07622779,-4.67042062,Lake Tanganyika,Kigoma,16,2,other,240.0,True,Water authority,True,2008,gravity,water board,pay monthly,soft,enough,river,communal standpipe,2013,1,5
35031,326,36.30244413,-8.89278174,Rufiji,Morogoro,5,4,other,1.0,True,unknown,True,2003,swn 80,vwc,pay annually,soft,enough,shallow well,hand pump,2011,3,8
39312,861,33.56923877,-9.23072755,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1997,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2011,8,14
50350,1650,35.8610227,-3.25348599,Internal,Arusha,24,30,other,130.0,True,VWC,True,2009,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,2013,3,4
58092,56,32.20613558,-3.69032866,Lake Tanganyika,Shinyanga,17,5,other,157.0,True,Parastatal,True,1995,nira/tanira,parastatal,unknown,soft,enough,shallow well,hand pump,2012,10,17
52681,1727,34.8769325,-8.96644834,Rufiji,Iringa,11,4,other,80.0,True,VWC,False,2009,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,2,2
41786,743,31.00645984,-1.70301993,Lake Victoria,Kagera,18,1,other,182.0,True,VWC,True,2009,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,7,2
37132,230,37.04023421,-7.72965853,Rufiji,Morogoro,5,3,other,100.0,True,unknown,True,2010,india mark ii,vwc,pay when scheme fails,coloured,seasonal,shallow well,hand pump,2011,3,1
14545,56,33.95565558,-3.44569214,Internal,Shinyanga,17,2,other,229.0,True,VWC,False,2008,other,wug,other,soft,dry,shallow well,other,2012,11,4
20394,642,31.55048738,-1.97574442,Lake Victoria,Kagera,18,3,other,180.0,True,VWC,False,2005,gravity,vwc,never pay,soft,enough,spring,improved spring,2011,7,6
52720,56,31.93458659,-3.27724452,Lake Tanganyika,Shinyanga,17,5,other,157.0,False,WUG,True,1988,nira/tanira,wug,unknown,coloured,enough,shallow well,hand pump,2012,11,24
65107,191,33.34823091,-3.13103983,Lake Victoria,Mwanza,19,4,other,132.0,False,VWC,True,2008,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,3
55271,594,37.69014752,-6.83282115,Wami / Ruvu,Morogoro,5,5,urban,270.0,True,VWC,True,1980,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,2011,8,31
64854,874,33.19272412,-8.78106249,Lake Rukwa,Mbeya,12,2,rural,229.0,True,VWC,True,2003,gravity,vwc,pay when scheme fails,unknown,unknown,river,communal standpipe,2011,4,8
74232,56,33.78418128,-3.32496545,Internal,Shinyanga,17,2,other,229.0,True,WUG,False,2009,nira/tanira,wug,never pay,soft,insufficient,shallow well,hand pump,2012,10,3
16709,743,30.96655463,-1.71359113,Lake Victoria,Kagera,18,1,other,182.0,True,VWC,True,1997,gravity,vwc,never pay,soft,dry,spring,communal standpipe,2011,7,14
11670,56,33.34603482,-3.57451478,Internal,Shinyanga,17,3,rural,180.0,True,WUG,True,2012,nira/tanira,wug,never pay,soft,insufficient,shallow well,hand pump,2012,10,0
50639,1752,38.30450845,-4.6247801,Pangani,Tanga,4,1,other,1.0,True,VWC,True,1985,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,3,26
15909,1344,34.6878736,-8.795675099999999,Rufiji,Iringa,11,4,other,100.0,True,WUA,True,1978,gravity,wua,pay monthly,soft,enough,river,communal standpipe,2011,3,33
13270,1203,30.12400019,-4.15658536,Lake Tanganyika,Kigoma,16,2,other,750.0,True,Water authority,False,1994,nira/tanira,vwc,pay annually,soft,enough,shallow well,hand pump,2013,2,19
25149,56,33.48828259,-3.71791194,Internal,Shinyanga,17,8,other,87.0,True,WUG,False,1986,swn 80,wug,unknown,soft,insufficient,shallow well,hand pump,2012,10,26
12208,349,33.04984165,-8.99481216,Lake Rukwa,Mbeya,12,6,other,125.0,True,VWC,False,1975,other,vwc,pay when scheme fails,soft,insufficient,shallow well,other,2011,4,36
26350,558,38.04460513,-4.2688632,Pangani,Kilimanjaro,3,3,other,420.0,True,Water authority,True,1992,gravity,vwc,never pay,soft,enough,river,communal standpipe,2013,8,21
45210,1351,30.59200267,-3.61136579,Lake Tanganyika,Kigoma,16,1,other,230.0,True,VWC,False,2003,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,2013,2,10
20335,861,33.81880387,-9.11438581,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1992,gravity,vwc,never pay,soft,enough,river,communal standpipe,2011,7,19
5868,1521,35.55329432,-3.34328999,Internal,Arusha,24,30,other,100.0,True,VWC,True,2002,gravity,vwc,pay per bucket,soft,enough,river,communal standpipe,2013,3,11
62144,642,32.57296472,-5.0563149,Lake Tanganyika,Tabora,14,3,other,180.0,True,VWC,True,2010,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,2012,10,2
71406,1427,37.21841011,-3.21031321,Pangani,Kilimanjaro,3,5,other,20.0,True,Water Board,True,2008,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2013,11,5
10920,1183,33.59576781,-1.9469111,Lake Victoria,Mara,20,3,rural,355.0,False,Parastatal,False,2009,gravity,parastatal,unknown,soft,insufficient,rainwater harvesting,communal standpipe,2012,12,3
38396,1862,31.35341415,-7.69150211,Lake Rukwa,Rukwa,15,3,other,550.0,False,VWC,False,2009,afridev,vwc,never pay,soft,enough,machine dbh,hand pump,2011,7,2
35690,375,38.62416332,-10.72269101,Ruvuma / Southern Coast,Mtwara,90,33,other,1.0,True,VWC,True,1981,mono,vwc,never pay,salty,insufficient,machine dbh,communal standpipe,2013,1,32
69510,102,38.85878842,-6.78374319,Wami / Ruvu,Pwani,6,2,other,10.0,True,Parastatal,True,2010,mono,private operator,pay monthly,soft,insufficient,river,communal standpipe,2011,2,1
46371,980,36.05721054,-3.20616352,Internal,Arusha,2,1,other,1.0,False,Parastatal,False,1990,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,2013,3,23
33984,482,30.74913124,-2.51765076,Lake Victoria,Kagera,18,30,other,138.0,True,VWC,False,2010,gravity,vwc,never pay,soft,enough,spring,other,2011,8,1
73152,642,33.97015544,-9.42627039,Lake Nyasa,Mbeya,12,3,other,180.0,True,VWC,True,2003,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2011,1,8
58024,56,32.75192635,-3.92751012,Lake Victoria,Shinyanga,17,3,other,180.0,True,VWC,True,1974,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe multiple,2012,10,38
71738,1014,37.33509746,-3.29367821,Pangani,Kilimanjaro,3,4,rural,60.0,True,Water Board,True,1972,gravity,water board,never pay,soft,insufficient,spring,communal standpipe,2013,3,41
28065,191,33.091564197786525,-2.6205017775686295,Lake Victoria,Mwanza,19,2,other,229.0,True,VWC,True,2005,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,2012,10,7
67086,1139,31.06088623,-6.271961,Lake Rukwa,Rukwa,15,1,other,50.0,True,VWC,True,1993,other,vwc,pay annually,soft,insufficient,hand dtw,other,2011,7,18
58122,374,39.12666502,-10.8574634,Ruvuma / Southern Coast,Mtwara,90,33,other,100.0,True,VWC,True,2006,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,1,7
57668,174,38.34684577,-6.63243246,Wami / Ruvu,Pwani,6,1,other,40.0,False,WUA,True,2010,submersible,private operator,pay per bucket,soft,enough,river,communal standpipe,2011,3,1
31327,2248,34.41442597,-9.29670127,Lake Nyasa,Iringa,11,4,other,30.0,True,VWC,False,1996,gravity,private operator,never pay,soft,enough,spring,communal standpipe,2011,11,15
14781,56,32.01962384,-3.56871724,Lake Tanganyika,Shinyanga,17,5,other,157.0,True,Parastatal,True,1979,nira/tanira,parastatal,unknown,soft,insufficient,shallow well,hand pump,2012,10,33
51381,315,38.55528775,-10.21990564,Ruvuma / Southern Coast,Lindi,8,3,other,330.0,True,VWC,False,1979,mono,vwc,never pay,unknown,dry,machine dbh,communal standpipe multiple,2013,1,34
55004,349,31.45944275,-2.79383128,Lake Victoria,Kagera,18,6,urban,125.0,True,VWC,False,2008,gravity,vwc,never pay,soft,enough,spring,improved spring,2011,8,3
43219,743,33.01658261,-8.43940187,Lake Rukwa,Mbeya,12,1,other,182.0,True,VWC,True,1996,submersible,vwc,pay per bucket,soft,enough,spring,communal standpipe,2011,4,15
38978,695,37.43582922,-3.45376452,Pangani,Kilimanjaro,3,4,rural,350.0,True,Water Board,True,2008,submersible,water board,pay per bucket,soft,enough,machine dbh,communal standpipe,2013,8,5
11044,1687,37.4487128,-3.28716312,Pangani,Kilimanjaro,3,4,rural,90.0,True,Water Board,True,2008,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2013,2,5
24771,1716,35.08653197,-4.20569854,Internal,Manyara,21,3,other,182.0,True,VWC,True,1995,other handpump,vwc,pay annually,soft,enough,machine dbh,hand pump,2013,2,18
18028,40,39.15363169,-7.19172014,Wami / Ruvu,Pwani,60,43,other,556.0,True,VWC,False,2010,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,2011,3,1
70575,56,33.24487860139598,-3.491473498386441,Lake Victoria,Shinyanga,17,1,other,1.0,True,WUG,False,1973,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,2013,2,40
49777,94,39.38136369,-7.41163332,Rufiji,Pwani,6,4,other,927.0,True,VWC,False,2010,other,vwc,never pay,soft,dry,rainwater harvesting,communal standpipe,2011,3,1
29806,642,36.54286591,-5.74639816,Wami / Ruvu,Dodoma,1,3,other,142.0,True,VWC,False,1995,mono,vwc,pay per bucket,salty,dry,machine dbh,communal standpipe multiple,2011,3,16
2580,482,30.70140267,-2.54329943,Lake Victoria,Kagera,18,30,other,138.0,True,VWC,False,2005,gravity,vwc,never pay,soft,dry,spring,communal standpipe,2011,7,6
26225,1165,37.0886094,-3.22317028,Pangani,Kilimanjaro,3,7,other,1.0,True,Water Board,True,2007,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,2013,3,6
29647,191,33.091564197786525,-2.6205017775686295,Lake Victoria,Mwanza,19,2,other,229.0,True,unknown,True,1973,other,vwc,never pay,soft,insufficient,shallow well,other,2012,10,39
45709,382,38.07631042,-9.79199071,Ruvuma / Southern Coast,Lindi,80,43,other,350.0,True,VWC,True,2007,india mark ii,vwc,unknown,soft,enough,machine dbh,hand pump,2013,1,6
41625,1212,34.96606288,-10.90171523,Lake Nyasa,Ruvuma,10,3,other,120.0,False,VWC,True,1994,gravity,vwc,unknown,soft,dry,spring,communal standpipe,2013,2,19
54310,895,37.39601237,-3.33741844,Pangani,Kilimanjaro,3,4,rural,1.0,False,VWC,True,1974,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,2013,2,39
28899,690,37.47881577,-3.8200808,Pangani,Kilimanjaro,3,2,other,320.0,True,Private operator,False,2012,other motorpump,private operator,pay annually,unknown,enough,dam,communal standpipe,2013,2,1
16034,268,36.68254111,-8.12004429,Rufiji,Morogoro,5,3,other,1000.0,True,unknown,True,1982,rope pump,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,2011,3,29
64848,240,36.94548379,-7.82335037,Rufiji,Morogoro,5,3,other,300.0,True,VWC,True,1980,swn 80,vwc,never pay,soft,insufficient,other,hand pump,2011,3,31
32694,1142,29.97605385,-4.83644923,Lake Tanganyika,Kigoma,16,2,rural,540.0,True,Water authority,True,1976,gravity,water board,pay monthly,soft,enough,river,communal standpipe multiple,2013,1,37
58564,349,32.75810058,-5.03162552,Lake Tanganyika,Tabora,14,6,urban,348.0,True,VWC,True,2011,india mark ii,vwc,never pay,soft,seasonal,shallow well,hand pump,2012,11,1
29310,71,40.14095076,-10.60318838,Ruvuma / Southern Coast,Mtwara,99,1,rural,400.0,True,VWC,True,2000,mono,vwc,unknown,soft,enough,machine dbh,communal standpipe multiple,2013,2,13
39223,1224,30.99332631,-3.25232304,Lake Tanganyika,Kigoma,16,1,other,500.0,True,VWC,False,2007,gravity,water board,unknown,soft,enough,rainwater harvesting,communal standpipe,2013,2,6
36658,330,36.41116388,-8.6726869,Rufiji,Morogoro,5,4,other,1.0,True,Water Board,True,2006,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,2011,3,5
73611,56,34.11158512,-3.80476855,Internal,Shinyanga,17,8,other,87.0,True,WUG,True,2000,gravity,wug,unknown,soft,insufficient,river,communal standpipe multiple,2012,10,12
3761,642,33.47569194,-5.30747743,Internal,Tabora,14,3,other,180.0,True,VWC,True,2009,afridev,vwc,never pay,soft,insufficient,shallow well,hand pump,2012,11,3
62277,1507,35.29563646,-9.76408967,Lake Nyasa,Ruvuma,10,2,rural,90.0,True,VWC,True,1997,submersible,vwc,pay annually,soft,enough,river,communal standpipe,2013,2,16
16590,56,34.13791794,-3.02728794,Lake Victoria,Shinyanga,17,6,other,125.0,True,WUG,True,2005,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,2012,10,7
12774,56,33.60178546,-2.94977495,Lake Victoria,Shinyanga,17,2,other,229.0,True,WUG,False,2000,gravity,wug,never pay,soft,seasonal,rainwater harvesting,communal standpipe,2012,10,12
36944,947,37.03218673,-3.36027537,Pangani,Arusha,2,7,other,390.0,True,WUA,False,2012,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe,2013,3,1
13416,861,33.69544732,-9.2315017,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,2001,gravity,vwc,unknown,soft,enough,spring,communal standpipe,2011,4,10
54088,63,38.81513824,-8.01069461,Rufiji,Pwani,60,53,other,1.0,True,VWC,True,2006,afridev,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,2011,3,5
67150,1606,35.68370123,-4.40405673,Internal,Manyara,21,1,other,360.0,True,VWC,True,2011,other,vwc,never pay,soft,enough,shallow well,other,2013,2,2
60727,349,32.48534533,-9.09762093,Lake Rukwa,Mbeya,12,6,other,125.0,True,VWC,False,1986,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,2011,7,25
31595,94,38.88787566,-6.43277034,Wami / Ruvu,Pwani,6,1,other,25.0,True,Parastatal,False,2009,india mark ii,parastatal,never pay,soft,enough,shallow well,hand pump,2011,3,2
55174,545,38.96508456,-5.55367253,Pangani,Tanga,4,5,other,50.0,False,VWC,False,2007,other,vwc,never pay,soft,insufficient,shallow well,other,2011,3,4
19383,709,37.55906903,-3.53359511,Pangani,Kilimanjaro,3,2,other,1.0,True,WUA,True,2012,submersible,wua,never pay,soft,insufficient,machine dbh,communal standpipe,2013,2,1
41016,56,32.17860951,-3.66877427,Lake Tanganyika,Shinyanga,17,5,other,157.0,True,WUG,True,1992,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,2012,10,20
11869,743,33.06852991,-8.56946102,Lake Rukwa,Mbeya,12,1,other,49.0,True,VWC,True,2012,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,2011,4,-1
17512,1759,35.01316175,-9.26892468,Rufiji,Iringa,11,4,other,25.0,True,WUA,True,2010,rope pump,wua,pay when scheme fails,soft,enough,hand dtw,hand pump,2011,4,1
329,1531,36.71163573,-3.3508476000000003,Pangani,Arusha,2,2,rural,200.0,True,VWC,True,1999,gravity,vwc,never pay,soft,enough,spring,communal standpipe,2013,8,14
27467,1192,36.85738433,-3.35603673,Pangani,Arusha,2,7,other,149.0,True,Water authority,True,2005,gravity,water authority,unknown,soft,enough,spring,communal standpipe,2013,4,8
29547,1350,33.89165269,-1.98950561,Lake Victoria,Mara,20,4,other,300.0,True,WUG,True,1996,other,wug,unknown,soft,enough,shallow well,other,2012,11,16
57341,56,32.50869494,-3.55693304,Lake Tanganyika,Shinyanga,17,3,other,180.0,True,unknown,True,2009,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,2013,2,4
9099,270,38.8959725,-10.87078519,Ruvuma / Southern Coast,Mtwara,90,33,other,1.0,True,VWC,True,1988,mono,vwc,unknown,salty,dry,machine dbh,communal standpipe multiple,2013,2,25
30276,1214,31.23466708,-6.29320847,Lake Rukwa,Rukwa,15,1,other,450.0,True,VWC,True,1990,india mark ii,vwc,pay when scheme fails,soft,enough,machine dbh,hand pump,2013,2,23
60830,994,37.80678571,-4.14258292,Pangani,Kilimanjaro,3,3,other,250.0,True,Water authority,True,2009,gravity,water board,pay monthly,soft,insufficient,spring,communal standpipe multiple,2013,3,4
40236,903,31.36931219,-7.31797413,Lake Rukwa,Rukwa,15,1,other,300.0,True,VWC,True,2009,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,2011,7,2
16418,191,33.17989507,-2.83887914,Lake Victoria,Mwanza,19,7,other,99.0,True,VWC,True,2009,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,2011,8,2
55143,861,33.65558995,-9.3170847,Lake Nyasa,Mbeya,12,4,other,132.0,True,VWC,False,1996,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,2011,7,15
67182,1274,35.82768556,-4.14007386,Internal,Manyara,21,1,other,78.0,True,VWC,True,2012,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe multiple,2013,2,1
66236,191,33.091564197786525,-2.6205017775686295,Lake Victoria,Mwanza,19,2,other,60.0,True,unknown,True,2001,other,vwc,never pay,soft,dry,shallow well,other,2012,11,11
933,1438,34.51796565,-4.55367836,Internal,Singida,13,1,other,356.0,True,VWC,True,2006,afridev,vwc,pay annually,soft,enough,machine dbh,hand pump,2013,2,7
9530,1280,34.0229251,-1.61362296,Lake Victoria,Mara,20,3,rural,793.0,False,Parastatal,False,2011,gravity,parastatal,unknown,soft,enough,rainwater harvesting,communal standpipe,2012,10,1
21874,1500,35.02859983,-8.24216219,Rufiji,Iringa,11,2,other,229.0,True,VWC,True,2009,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,2011,2,2
23489,504,34.82589364,-11.29092287,Lake Nyasa,Ruvuma,10,3,other,86.0,True,VWC,True,2010,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,2013,12,3
11959,682,36.95232998,-11.31716056,Ruvuma / Southern Coast,Ruvuma,10,1,other,1.0,True,VWC,False,2001,other,vwc,pay annually,soft,insufficient,machine dbh,hand pump,2013,2,12
47086,613,37.15905319,-11.12058235,Ruvuma / Southern Coast,Ruvuma,10,1,other,1.0,True,VWC,False,1998,swn 80,vwc,pay annually,soft,enough,machine dbh,hand pump,2013,2,15
17465,678,36.96216974,-11.30945745,Ruvuma / Southern Coast,Ruvuma,10,1,other,1.0,True,VWC,False,2011,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,2013,2,2
